timestamp,room,bssid,ssid,rssi
1765280962,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280962,G066,c4:16:c8:12:23:b2,eduroam,22
1765280962,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280962,G066,d8:0a:60:cd:15:62,eduroam,53
1765280962,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280962,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280962,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280962,G066,d8:0a:60:cd:15:72,eduroam,38
1765280962,G066,c4:16:c8:11:fd:02,eduroam,33
1765280962,G066,c4:16:c8:11:c4:62,eduroam,24
1765280962,G066,c4:16:c8:11:cb:92,eduroam,20
1765280962,G066,c4:16:c8:12:12:12,eduroam,57
1765280962,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280962,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280962,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280962,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280962,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280962,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280962,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280962,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280962,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280962,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280962,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280962,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280962,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280962,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280962,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280962,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280962,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280964,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280964,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280964,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280964,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280964,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280964,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280964,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280964,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280964,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280964,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280964,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280964,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280964,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280964,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280964,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280964,G066,c4:16:c8:12:12:01,SUGuest,29
1765280964,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280964,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280964,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280964,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280964,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280964,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280964,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280964,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280964,G066,c4:16:c8:12:12:11,SUGuest,53
1765280964,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280964,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280964,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280964,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280964,G066,c4:16:c8:12:23:b2,eduroam,22
1765280964,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280964,G066,d8:0a:60:cd:15:62,eduroam,53
1765280964,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280964,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280964,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280964,G066,d8:0a:60:cd:15:72,eduroam,38
1765280964,G066,c4:16:c8:11:fd:02,eduroam,33
1765280964,G066,c4:16:c8:11:c4:62,eduroam,24
1765280964,G066,c4:16:c8:11:cb:92,eduroam,20
1765280964,G066,c4:16:c8:12:12:12,eduroam,57
1765280964,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280964,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280964,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280964,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280964,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280964,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280964,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280964,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280964,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280964,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280964,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280964,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280964,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280964,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280964,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280964,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280964,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280965,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280965,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280965,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280965,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280965,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280965,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280965,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280965,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280965,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280965,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280965,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280965,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280965,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280965,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280965,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280965,G066,c4:16:c8:12:12:01,SUGuest,29
1765280965,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280965,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280965,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280965,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280965,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280965,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280965,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280965,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280965,G066,c4:16:c8:12:12:11,SUGuest,53
1765280965,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280965,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280965,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280965,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280965,G066,c4:16:c8:12:23:b2,eduroam,22
1765280965,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280965,G066,d8:0a:60:cd:15:62,eduroam,53
1765280965,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280965,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280965,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280965,G066,d8:0a:60:cd:15:72,eduroam,38
1765280965,G066,c4:16:c8:11:fd:02,eduroam,33
1765280965,G066,c4:16:c8:11:c4:62,eduroam,24
1765280965,G066,c4:16:c8:11:cb:92,eduroam,20
1765280965,G066,c4:16:c8:12:12:12,eduroam,57
1765280965,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280965,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280965,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280965,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280965,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280965,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280965,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280965,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280965,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280965,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280965,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280965,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280965,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280965,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280965,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280965,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280965,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280966,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280966,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280966,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280966,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280966,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280966,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280966,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280966,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280966,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280966,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280966,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280966,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280966,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280966,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280966,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280966,G066,c4:16:c8:12:12:01,SUGuest,29
1765280966,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280966,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280966,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280966,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280966,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280966,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280966,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280966,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280966,G066,c4:16:c8:12:12:11,SUGuest,53
1765280966,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280966,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280966,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280966,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280966,G066,c4:16:c8:12:23:b2,eduroam,22
1765280966,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280966,G066,d8:0a:60:cd:15:62,eduroam,53
1765280966,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280966,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280966,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280966,G066,d8:0a:60:cd:15:72,eduroam,38
1765280966,G066,c4:16:c8:11:fd:02,eduroam,33
1765280966,G066,c4:16:c8:11:c4:62,eduroam,24
1765280966,G066,c4:16:c8:11:cb:92,eduroam,20
1765280966,G066,c4:16:c8:12:12:12,eduroam,57
1765280966,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280966,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280966,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280966,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280966,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280966,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280966,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280966,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280966,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280966,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280966,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280966,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280966,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280966,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280966,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280966,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280966,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280967,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280967,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280967,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280967,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280967,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280967,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280967,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280967,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280967,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280967,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280967,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280967,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280967,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280967,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280967,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280967,G066,c4:16:c8:12:12:01,SUGuest,29
1765280967,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280967,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280967,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280967,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280967,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280967,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280967,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280967,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280967,G066,c4:16:c8:12:12:11,SUGuest,53
1765280967,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280967,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280967,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280967,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280967,G066,c4:16:c8:12:23:b2,eduroam,22
1765280967,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280967,G066,d8:0a:60:cd:15:62,eduroam,53
1765280967,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280967,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280967,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280967,G066,d8:0a:60:cd:15:72,eduroam,38
1765280967,G066,c4:16:c8:11:fd:02,eduroam,33
1765280967,G066,c4:16:c8:11:c4:62,eduroam,24
1765280967,G066,c4:16:c8:11:cb:92,eduroam,20
1765280967,G066,c4:16:c8:12:12:12,eduroam,57
1765280967,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280967,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280967,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280967,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280967,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280967,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280967,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280967,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280967,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280967,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280967,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280967,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280967,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280967,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280967,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280967,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280967,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280969,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280969,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280969,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280969,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280969,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280969,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280969,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280969,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280969,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280969,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280969,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280969,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280969,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280969,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280969,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280969,G066,c4:16:c8:12:12:01,SUGuest,29
1765280969,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280969,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280969,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280969,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280969,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280969,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280969,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280969,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280969,G066,c4:16:c8:12:12:11,SUGuest,53
1765280969,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280969,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280969,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280969,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280969,G066,c4:16:c8:12:23:b2,eduroam,22
1765280969,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280969,G066,d8:0a:60:cd:15:62,eduroam,53
1765280969,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280969,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280969,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280969,G066,d8:0a:60:cd:15:72,eduroam,38
1765280969,G066,c4:16:c8:11:fd:02,eduroam,33
1765280969,G066,c4:16:c8:11:c4:62,eduroam,24
1765280969,G066,c4:16:c8:11:cb:92,eduroam,20
1765280969,G066,c4:16:c8:12:12:12,eduroam,57
1765280969,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280969,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280969,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280969,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280969,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280969,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280969,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,67
1765280969,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280969,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280969,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280969,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280969,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280969,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280969,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280969,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280969,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280969,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280970,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280970,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280970,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280970,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280970,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280970,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280970,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280970,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280970,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280970,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280970,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280970,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280970,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280970,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280970,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280970,G066,c4:16:c8:12:12:01,SUGuest,29
1765280970,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280970,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280970,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280970,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280970,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280970,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280970,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280970,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280970,G066,c4:16:c8:12:12:11,SUGuest,53
1765280970,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280970,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280970,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280970,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280970,G066,c4:16:c8:12:23:b2,eduroam,22
1765280970,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280970,G066,d8:0a:60:cd:15:62,eduroam,53
1765280970,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280970,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280970,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280970,G066,d8:0a:60:cd:15:72,eduroam,38
1765280970,G066,c4:16:c8:11:fd:02,eduroam,33
1765280970,G066,c4:16:c8:11:c4:62,eduroam,24
1765280970,G066,c4:16:c8:11:cb:92,eduroam,20
1765280970,G066,c4:16:c8:12:12:12,eduroam,57
1765280970,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280970,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280970,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280970,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280970,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280970,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280970,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,70
1765280970,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280970,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280970,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280970,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280970,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280970,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280970,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
1765280970,G066,78:eb:46:cc:8a:b0,SABANCIUNIV,20
1765280970,G066,c4:16:c8:12:23:b0,SABANCIUNIV,22
1765280970,G066,c4:16:c8:12:0b:d0,SABANCIUNIV,70
1765280971,G066,c4:16:c8:12:12:03,SU-IoT,33
1765280971,G066,c4:16:c8:11:c4:73,SU-IoT,16
1765280971,G066,c4:16:c8:11:f4:d3,SU-IoT,75
1765280971,G066,c4:16:c8:11:c4:63,SU-IoT,22
1765280971,G066,c4:16:c8:12:5c:f3,SU-IoT,31
1765280971,G066,d8:0a:60:cd:15:63,SU-IoT,46
1765280971,G066,c4:16:c8:12:23:b3,SU-IoT,20
1765280971,G066,d8:0a:60:cd:15:73,SU-IoT,38
1765280971,G066,c4:16:c8:11:f4:c3,SU-IoT,50
1765280971,G066,c4:16:c8:12:0b:c3,SU-IoT,67
1765280971,G066,c4:16:c8:11:fd:03,SU-IoT,16
1765280971,G066,c4:16:c8:11:cb:93,SU-IoT,20
1765280971,G066,c4:16:c8:12:3b:b3,SU-IoT,31
1765280971,G066,c4:16:c8:12:3b:a3,SU-IoT,26
1765280971,G066,c4:16:c8:12:12:13,SU-IoT,57
1765280971,G066,c4:16:c8:12:12:01,SUGuest,29
1765280971,G066,d8:0a:60:cd:15:71,SUGuest,38
1765280971,G066,d8:0a:60:cd:15:61,SUGuest,53
1765280971,G066,c4:16:c8:11:f4:c1,SUGuest,65
1765280971,G066,c4:16:c8:12:0b:c1,SUGuest,78
1765280971,G066,c4:16:c8:11:fd:01,SUGuest,20
1765280971,G066,c4:16:c8:12:5c:f1,SUGuest,31
1765280971,G066,c4:16:c8:12:3b:b1,SUGuest,31
1765280971,G066,c4:16:c8:11:cb:91,SUGuest,29
1765280971,G066,c4:16:c8:12:12:11,SUGuest,53
1765280971,G066,78:eb:46:cc:8a:b1,SUGuest,18
1765280971,G066,c4:16:c8:12:23:b1,SUGuest,20
1765280971,G066,c4:16:c8:12:3b:a2,eduroam,29
1765280971,G066,c4:16:c8:12:0b:d2,eduroam,81
1765280971,G066,c4:16:c8:12:23:b2,eduroam,22
1765280971,G066,c4:16:c8:12:3b:b2,eduroam,31
1765280971,G066,d8:0a:60:cd:15:62,eduroam,53
1765280971,G066,c4:16:c8:11:f4:c2,eduroam,67
1765280971,G066,c4:16:c8:12:5c:f2,eduroam,31
1765280971,G066,c4:16:c8:12:0b:c2,eduroam,80
1765280971,G066,d8:0a:60:cd:15:72,eduroam,38
1765280971,G066,c4:16:c8:11:fd:02,eduroam,33
1765280971,G066,c4:16:c8:11:c4:62,eduroam,24
1765280971,G066,c4:16:c8:11:cb:92,eduroam,20
1765280971,G066,c4:16:c8:12:12:12,eduroam,57
1765280971,G066,00:0e:8e:b1:94:0f,DIRECT-Pt-FENS-G077-Sharelink,35
1765280971,G066,d8:0a:60:cd:15:70,SABANCIUNIV,38
1765280971,G066,c4:16:c8:12:12:10,SABANCIUNIV,53
1765280971,G066,c4:16:c8:12:12:00,SABANCIUNIV,33
1765280971,G066,c4:16:c8:11:fd:00,SABANCIUNIV,35
1765280971,G066,c4:16:c8:11:fd:10,SABANCIUNIV,40
1765280971,G066,c4:16:c8:11:f4:d0,SABANCIUNIV,70
1765280971,G066,d8:0a:60:cd:15:60,SABANCIUNIV,65
1765280971,G066,c4:16:c8:11:f4:c0,SABANCIUNIV,57
1765280971,G066,c4:16:c8:12:0b:c0,SABANCIUNIV,65
1765280971,G066,c4:16:c8:11:c4:60,SABANCIUNIV,24
1765280971,G066,c4:16:c8:12:5c:f0,SABANCIUNIV,26
1765280971,G066,c4:16:c8:11:cb:90,SABANCIUNIV,29
1765280971,G066,c4:16:c8:12:3b:b0,SABANCIUNIV,29
